InvoiceNo,InvoiceDate,CustomerID
571295,10/16/11 16:12,14741.0
571296,10/16/11 16:13,13760.0
571297,10/16/11 16:25,16987.0
571298,10/17/11 8:14,15769.0
571299,10/17/11 8:30,13798.0
571300,10/17/11 8:56,14262.0
571301,10/17/11 8:59,15218.0
571302,10/17/11 9:07,12989.0
571303,10/17/11 9:36,13875.0
571304,10/17/11 9:37,12526.0
571305,10/17/11 9:55,
571306,10/17/11 9:57,16701.0
571307,10/17/11 10:10,14443.0
571308,10/17/11 10:10,12475.0
571309,10/17/11 10:17,13685.0
571310,10/17/11 10:17,13394.0
571311,10/17/11 10:33,17402.0
571312,10/17/11 10:42,12474.0
571313,10/17/11 10:42,14156.0
571314,10/17/11 10:43,14156.0
571315,10/17/11 10:47,16542.0
C571316,10/17/11 10:47,15091.0
571317,10/17/11 10:48,17377.0
571318,10/17/11 10:50,17404.0
C571319,10/17/11 10:50,17164.0
C571320,10/17/11 10:57,13089.0
C571321,10/17/11 11:04,17096.0
571322,10/17/11 11:05,13534.0
571323,10/17/11 11:07,13534.0
571324,10/17/11 11:08,12783.0
C571325,10/17/11 11:09,12783.0
571326,10/17/11 11:11,12783.0
C571327,10/17/11 11:12,12783.0
571328,10/17/11 11:27,12473.0
C571329,10/17/11 11:32,17706.0
C571336,10/17/11 11:43,16652.0
C571346,10/17/11 11:46,16101.0
571352,10/17/11 11:49,18042.0
571360,10/17/11 11:51,16563.0
571372,10/17/11 11:55,17201.0
571377,10/17/11 11:56,14911.0
571404,10/17/11 12:04,17520.0
571405,10/17/11 12:12,13871.0
571406,10/17/11 12:12,13871.0
571407,10/17/11 12:16,13750.0
571408,10/17/11 12:22,15012.0
571409,10/17/11 12:25,14911.0
571410,10/17/11 12:32,17527.0
571411,10/17/11 12:33,17858.0
571412,10/17/11 12:33,17734.0
571413,10/17/11 12:33,13923.0
571418,10/17/11 12:35,16412.0
571425,10/17/11 12:41,14911.0
571426,10/17/11 12:41,15179.0
571427,10/17/11 12:46,17205.0
571428,10/17/11 12:47,17534.0
571429,10/17/11 12:50,15335.0
571430,10/17/11 12:51,13090.0
571431,10/17/11 12:52,13881.0
571432,10/17/11 13:03,16737.0
571433,10/17/11 13:19,13015.0
571434,10/17/11 13:22,13069.0
571435,10/17/11 13:23,14211.0
571436,10/17/11 13:23,16076.0
571437,10/17/11 13:23,13069.0
571438,10/17/11 13:25,15066.0
571439,10/17/11 13:25,17206.0
571441,10/17/11 13:31,14096.0
C571440,10/17/11 13:31,14096.0
571442,10/17/11 13:39,17049.0
571443,10/17/11 13:43,17785.0
571444,10/17/11 13:44,18179.0
571445,10/17/11 13:44,12463.0
571446,10/17/11 13:46,14911.0
571447,10/17/11 13:47,14911.0
571456,10/17/11 13:57,16729.0
571457,10/17/11 14:01,12963.0
571458,10/17/11 14:02,
571459,10/17/11 14:03,
571460,10/17/11 14:06,
571461,10/17/11 14:12,16932.0
571462,10/17/11 14:14,16363.0
571463,10/17/11 14:23,16463.0
571464,10/17/11 14:28,14805.0
571465,10/17/11 14:29,14830.0
C571466,10/17/11 14:31,16463.0
C571473,10/17/11 14:38,12679.0
571474,10/17/11 14:41,16389.0
571475,10/17/11 14:42,15033.0
571476,10/17/11 14:51,13546.0
571477,10/17/11 14:54,12794.0
571486,10/17/11 14:59,17612.0
571496,10/17/11 15:02,13265.0
571497,10/17/11 15:03,14841.0
571498,10/17/11 15:06,17841.0
C571499,10/17/11 15:07,12454.0
571500,10/17/11 15:09,
C571501,10/17/11 15:14,
571502,10/17/11 15:18,14422.0
571504,10/17/11 15:19,16133.0
571505,10/17/11 15:19,17244.0
571506,10/17/11 15:22,15355.0
C571507,10/17/11 15:24,13919.0
571508,10/17/11 15:27,
571509,10/17/11 15:28,13110.0
571510,10/17/11 15:37,18241.0
571511,10/17/11 16:04,15598.0
571544,10/17/11 16:53,17757.0
C571543,10/17/11 16:53,17677.0
571545,10/17/11 16:59,
571546,10/17/11 17:24,17920.0
571547,10/18/11 7:43,17679.0
571548,10/18/11 7:56,15505.0
571549,10/18/11 8:12,13536.0
571550,10/18/11 8:15,13892.0
571551,10/18/11 8:28,15637.0
571552,10/18/11 8:42,16848.0
571553,10/18/11 9:07,17317.0
571554,10/18/11 9:13,
571555,10/18/11 9:15,16458.0
571556,10/18/11 9:24,12662.0
571557,10/18/11 9:25,15678.0
571558,10/18/11 9:30,17730.0
571559,10/18/11 9:32,14911.0
571560,10/18/11 9:54,14897.0
571561,10/18/11 10:02,14015.0
571562,10/18/11 10:04,14156.0
571563,10/18/11 10:07,16249.0
571564,10/18/11 10:16,16019.0
571565,10/18/11 10:18,12720.0
571566,10/18/11 10:19,13594.0
571594,10/18/11 10:51,15971.0
571595,10/18/11 10:52,15971.0
571601,10/18/11 10:53,17073.0
571610,10/18/11 10:55,13953.0
571622,10/18/11 10:58,14798.0
C571619,10/18/11 10:58,16140.0
C571625,10/18/11 10:59,16140.0
571628,10/18/11 11:13,15311.0
571629,10/18/11 11:18,13362.0
571633,10/18/11 11:27,
C571634,10/18/11 11:34,16029.0
C571635,10/18/11 11:39,16393.0
571636,10/18/11 11:41,13509.0
571638,10/18/11 11:55,15327.0
C571637,10/18/11 11:55,14688.0
571640,10/18/11 12:01,17203.0
C571639,10/18/11 12:01,15498.0
571641,10/18/11 12:07,17135.0
571642,10/18/11 12:07,17203.0
571652,10/18/11 12:17,
571653,10/18/11 12:17,14298.0
571654,10/18/11 12:17,18118.0
571655,10/18/11 12:18,14688.0
571656,10/18/11 12:43,16393.0
571657,10/18/11 12:44,13835.0
571658,10/18/11 12:48,12621.0
571660,10/18/11 12:49,16191.0
571662,10/18/11 12:54,14861.0
571663,10/18/11 12:56,17262.0
571664,10/18/11 12:59,17090.0
571665,10/18/11 12:59,12540.0
571666,10/18/11 13:02,16422.0
571667,10/18/11 13:04,14554.0
571668,10/18/11 13:10,16515.0
571669,10/18/11 13:11,17758.0
571670,10/18/11 13:12,12611.0
571671,10/18/11 13:15,16940.0
571672,10/18/11 13:15,13880.0
571673,10/18/11 13:19,13991.0
571674,10/18/11 13:22,
571675,10/18/11 13:26,13700.0
571676,10/18/11 13:29,16910.0
571677,10/18/11 13:32,13637.0
C571678,10/18/11 13:33,12679.0
571679,10/18/11 13:41,14159.0
C571680,10/18/11 13:43,12679.0
571681,10/18/11 13:44,16734.0
571682,10/18/11 14:00,14179.0
571683,10/18/11 14:07,15140.0
571684,10/18/11 14:11,16730.0
571685,10/18/11 14:15,12863.0
571686,10/18/11 14:22,
571687,10/18/11 14:23,
571688,10/18/11 14:24,
571689,10/18/11 14:28,
571690,10/18/11 14:32,14191.0
571691,10/18/11 14:34,13860.0
571692,10/18/11 14:34,13860.0
571693,10/18/11 14:44,14776.0
571694,10/18/11 14:44,13308.0
C571695,10/18/11 14:46,14776.0
571696,10/18/11 14:47,15604.0
571697,10/18/11 14:49,12759.0
571698,10/18/11 14:50,13805.0
C571699,10/18/11 14:51,15106.0
571700,10/18/11 15:00,
571701,10/18/11 15:05,14639.0
571702,10/18/11 15:06,14639.0
571703,10/18/11 15:07,
571704,10/18/11 15:15,
571705,10/18/11 15:22,12360.0
571706,10/18/11 15:26,15144.0
C571707,10/18/11 15:33,14056.0
571708,10/18/11 15:42,12955.0
571709,10/18/11 15:52,16463.0
571710,10/18/11 15:54,13032.0
C571711,10/18/11 16:21,15296.0
571712,10/18/11 16:46,14056.0
571713,10/18/11 16:58,
571714,10/18/11 17:00,
571715,10/18/11 17:04,17576.0
571716,10/18/11 17:05,
571717,10/18/11 17:10,14381.0
571718,10/18/11 17:29,
571719,10/18/11 17:29,
571720,10/18/11 17:29,
571721,10/18/11 17:30,
571722,10/18/11 17:30,
571723,10/18/11 17:30,
571724,10/19/11 8:20,12572.0
571725,10/19/11 8:32,13491.0
571726,10/19/11 9:00,16191.0
571728,10/19/11 9:18,16123.0
571729,10/19/11 9:43,12500.0
571730,10/19/11 9:48,16851.0
571731,10/19/11 9:51,
571732,10/19/11 9:58,16298.0
571733,10/19/11 9:59,16187.0
571734,10/19/11 9:59,17148.0
571735,10/19/11 10:03,14229.0
571735,10/19/11 10:04,14229.0
571736,10/19/11 10:05,17549.0
571737,10/19/11 10:31,14367.0
571738,10/19/11 10:32,13089.0
571739,10/19/11 10:33,12500.0
571740,10/19/11 10:34,17973.0
571741,10/19/11 10:36,15610.0
571742,10/19/11 10:36,12971.0
571743,10/19/11 10:38,15853.0
571744,10/19/11 10:43,14434.0
571745,10/19/11 10:48,14911.0
571746,10/19/11 10:56,17043.0
571747,10/19/11 10:59,13849.0
571748,10/19/11 11:13,18077.0
571749,10/19/11 11:16,17934.0
C571750,10/19/11 11:16,12744.0
571751,10/19/11 11:18,12744.0
571779,10/19/11 11:27,12748.0
571793,10/19/11 11:38,16621.0
571797,10/19/11 11:41,
571809,10/19/11 11:44,15039.0
C571814,10/19/11 11:45,14477.0
571824,10/19/11 11:49,12472.0
571828,10/19/11 11:52,16440.0
571829,10/19/11 11:53,16131.0
571830,10/19/11 11:53,16131.0
571831,10/19/11 12:01,16979.0
571836,10/19/11 12:10,18019.0
571837,10/19/11 12:11,16470.0
571839,10/19/11 12:12,14107.0
C571838,10/19/11 12:12,17841.0
571840,10/19/11 12:16,13590.0
571841,10/19/11 12:21,17625.0
571842,10/19/11 12:28,16684.0
571843,10/19/11 12:28,16684.0
571844,10/19/11 12:30,17101.0
571845,10/19/11 12:34,16869.0
571846,10/19/11 12:35,17841.0
571847,10/19/11 12:39,15220.0
571848,10/19/11 12:50,13576.0
571849,10/19/11 12:52,12841.0
571850,10/19/11 12:54,14698.0
571851,10/19/11 13:02,12596.0
571852,10/19/11 13:20,14273.0
571853,10/19/11 13:23,14306.0
C571854,10/19/11 13:24,15826.0
C571855,10/19/11 13:36,17462.0
C571856,10/19/11 13:37,17063.0
571857,10/19/11 13:38,15468.0
C571858,10/19/11 13:38,14257.0
C571859,10/19/11 13:39,15159.0
C571860,10/19/11 13:42,14175.0
C571861,10/19/11 13:43,16670.0
C571862,10/19/11 13:45,13422.0
571863,10/19/11 13:49,15468.0
571864,10/19/11 13:49,12731.0
571883,10/19/11 13:58,14704.0
571890,10/19/11 14:05,16826.0
571891,10/19/11 14:10,
571892,10/19/11 14:12,13089.0
571894,10/19/11 14:13,
C571893,10/19/11 14:13,13314.0
571895,10/19/11 14:14,17824.0
C571896,10/19/11 14:18,16533.0
C571897,10/19/11 14:19,16157.0
571898,10/19/11 14:20,13247.0
571899,10/19/11 14:22,16885.0
571900,10/19/11 14:26,13263.0
571901,10/19/11 14:36,12757.0
C571902,10/19/11 14:39,14488.0
571903,10/19/11 14:40,15754.0
571904,10/19/11 14:41,12522.0
571905,10/19/11 14:51,12370.0
571906,10/19/11 14:55,14297.0
C571907,10/19/11 14:55,14297.0
571908,10/19/11 14:56,15803.0
571909,10/19/11 15:08,15006.0
571910,10/19/11 15:09,
571911,10/19/11 15:15,17562.0
571912,10/19/11 15:26,17512.0
571913,10/19/11 15:29,18210.0
571914,10/19/11 15:33,14776.0
571915,10/19/11 15:34,
571916,10/19/11 15:34,14776.0
571917,10/19/11 15:46,13078.0
571918,10/19/11 16:05,17350.0
C571919,10/19/11 16:08,17350.0
571920,10/19/11 16:16,14799.0
571923,10/19/11 16:24,12685.0
C571925,10/19/11 16:31,13115.0
571926,10/19/11 16:41,16722.0
C571927,10/19/11 16:41,13109.0
C571928,10/19/11 16:44,12720.0
571929,10/19/11 16:47,
571930,10/19/11 16:56,
571931,10/19/11 16:59,
571932,10/19/11 17:21,
571933,10/20/11 8:19,13199.0
571934,10/20/11 8:21,16170.0
571935,10/20/11 8:41,13890.0
571936,10/20/11 9:04,15814.0
571937,10/20/11 9:28,14911.0
571938,10/20/11 9:32,13669.0
571939,10/20/11 9:40,16260.0
571940,10/20/11 9:57,15301.0
571941,10/20/11 10:04,14261.0
571942,10/20/11 10:06,17434.0
571943,10/20/11 10:10,14638.0
571944,10/20/11 10:15,13755.0
571945,10/20/11 10:34,17354.0
571965,10/20/11 10:41,17238.0
571987,10/20/11 10:47,17007.0
572021,10/20/11 10:57,15664.0
C572022,10/20/11 10:58,16474.0
572023,10/20/11 11:03,17764.0
572024,10/20/11 11:17,14631.0
572025,10/20/11 11:30,17651.0
572026,10/20/11 11:40,13245.0
C572027,10/20/11 11:44,15754.0
572028,10/20/11 11:47,15296.0
C572029,10/20/11 11:48,17651.0
572030,10/20/11 11:51,14923.0
572031,10/20/11 11:53,14866.0
572032,10/20/11 11:54,14214.0
572033,10/20/11 11:58,14447.0
572034,10/20/11 12:00,14447.0
572035,10/20/11 12:03,14646.0
572036,10/20/11 12:04,18149.0
572037,10/20/11 12:07,17365.0
572045,10/20/11 12:11,14527.0
572047,10/20/11 12:13,16474.0
572048,10/20/11 12:21,14477.0
572049,10/20/11 12:21,17243.0
572050,10/20/11 12:23,17346.0
572051,10/20/11 12:24,14646.0
572052,10/20/11 12:26,14646.0
572053,10/20/11 12:28,14495.0
572054,10/20/11 12:31,12642.0
572055,10/20/11 12:34,17346.0
572056,10/20/11 12:40,17402.0
572057,10/20/11 12:41,16593.0
572058,10/20/11 12:43,18252.0
C572059,10/20/11 12:45,17346.0
572060,10/20/11 12:52,12569.0
572061,10/20/11 12:53,12474.0
572062,10/20/11 12:57,16177.0
572063,10/20/11 12:57,14606.0
572064,10/20/11 13:06,15159.0
572065,10/20/11 13:06,12556.0
572066,10/20/11 13:07,15159.0
572067,10/20/11 13:13,16099.0
572068,10/20/11 13:20,13159.0
572069,10/20/11 13:24,14911.0
572070,10/20/11 13:37,15587.0
572071,10/20/11 13:37,13366.0
572072,10/20/11 13:40,
572073,10/20/11 13:46,13263.0
572074,10/20/11 13:54,16284.0
572075,10/20/11 13:55,16846.0
572076,10/20/11 14:01,13761.0
572077,10/20/11 14:09,15807.0
572078,10/20/11 14:10,15807.0
572079,10/20/11 14:11,14484.0
572080,10/20/11 14:12,16592.0
572081,10/20/11 14:13,16592.0
572082,10/20/11 14:18,17672.0
572085,10/20/11 14:23,14427.0
572086,10/20/11 14:30,13897.0
572087,10/20/11 14:30,12683.0
572088,10/20/11 14:33,14585.0
572089,10/20/11 14:33,15565.0
572090,10/20/11 14:33,13573.0
572091,10/20/11 14:40,15129.0
572092,10/20/11 14:41,17125.0
572093,10/20/11 14:51,15121.0
572094,10/20/11 14:52,17420.0
572095,10/20/11 15:15,15511.0
572096,10/20/11 15:20,16813.0
572097,10/20/11 15:30,
572098,10/20/11 15:38,15117.0
572099,10/20/11 15:43,
572100,10/20/11 15:45,16705.0
572101,10/20/11 15:47,16705.0
C572102,10/20/11 15:56,13519.0
572103,10/20/11 15:57,17571.0
572104,10/20/11 16:21,15469.0
572105,10/20/11 17:00,15187.0
572106,10/20/11 17:04,15058.0
572107,10/20/11 17:13,15836.0
572108,10/20/11 18:08,15814.0
C572109,10/20/11 18:24,13350.0
C572110,10/20/11 19:11,14910.0
C572111,10/20/11 19:13,13136.0
C572112,10/20/11 19:13,14113.0
C572113,10/20/11 19:14,15179.0
C572114,10/20/11 19:15,17169.0
C572115,10/20/11 19:16,16394.0
C572116,10/20/11 19:17,15620.0
C572117,10/20/11 19:19,17603.0
C572118,10/20/11 19:21,18228.0
C572119,10/20/11 19:23,15598.0
C572120,10/20/11 19:29,14911.0
572121,10/20/11 19:51,17092.0
572122,10/21/11 8:24,15969.0
572123,10/21/11 8:40,14646.0
572124,10/21/11 8:47,14156.0
572125,10/21/11 8:57,16156.0
572126,10/21/11 9:04,16313.0
572127,10/21/11 9:20,14911.0
572128,10/21/11 9:23,15782.0
572129,10/21/11 9:25,17528.0
572130,10/21/11 9:50,13460.0
572131,10/21/11 9:56,13917.0
572132,10/21/11 10:03,13725.0
572133,10/21/11 10:11,12407.0
572134,10/21/11 10:13,12500.0
572139,10/21/11 10:19,18241.0
572182,10/21/11 10:32,13588.0
572183,10/21/11 10:50,16153.0
572184,10/21/11 10:51,12403.0
572185,10/21/11 10:52,
572186,10/21/11 10:55,16497.0
C572187,10/21/11 11:00,12403.0
572188,10/21/11 11:06,14967.0
572189,10/21/11 11:08,15286.0
572190,10/21/11 11:16,
572191,10/21/11 11:18,17377.0
572192,10/21/11 11:30,18118.0
572193,10/21/11 11:33,15061.0
572194,10/21/11 11:43,17832.0
572195,10/21/11 11:49,14562.0
572196,10/21/11 11:54,18102.0
572197,10/21/11 11:56,18102.0
572203,10/21/11 12:05,17068.0
572209,10/21/11 12:08,18102.0
572210,10/21/11 12:12,13755.0
572211,10/21/11 12:25,13429.0
572212,10/21/11 12:25,13918.0
572213,10/21/11 12:44,15358.0
572214,10/21/11 12:50,16918.0
572215,10/21/11 12:52,12646.0
572216,10/21/11 12:56,16015.0
572217,10/21/11 13:03,15311.0
572218,10/21/11 13:13,16311.0
572219,10/21/11 13:17,17463.0
572220,10/21/11 13:24,17800.0
572221,10/21/11 13:27,17086.0
572222,10/21/11 13:27,17940.0
C572223,10/21/11 13:36,14147.0
572224,10/21/11 13:46,16558.0
572225,10/21/11 13:50,13157.0
C572226,10/21/11 13:58,15321.0
572227,10/21/11 14:01,15051.0
C572228,10/21/11 14:03,15728.0
572229,10/21/11 14:23,14329.0
572230,10/21/11 14:29,15740.0
572231,10/21/11 14:41,13974.0
572232,10/21/11 14:41,16293.0
572233,10/21/11 14:41,14646.0
572234,10/21/11 14:41,16293.0
572235,10/21/11 14:42,16293.0
572236,10/21/11 14:42,14646.0
572237,10/21/11 14:49,15152.0
572238,10/21/11 14:50,15819.0
572239,10/21/11 15:15,
572240,10/21/11 15:18,13709.0
572241,10/21/11 15:20,12712.0
572242,10/21/11 15:36,15677.0
572243,10/21/11 15:43,17361.0
572244,10/21/11 15:54,14233.0
572272,10/21/11 16:18,13171.0
572274,10/21/11 16:48,14031.0
C572275,10/23/11 9:42,12572.0
C572276,10/23/11 10:24,16768.0
572277,10/23/11 10:38,16768.0
572278,10/23/11 10:46,16326.0
572279,10/23/11 10:56,16066.0
572280,10/23/11 11:05,16007.0
572281,10/23/11 11:10,17211.0
572282,10/23/11 11:39,17634.0
572283,10/23/11 11:42,15000.0
572284,10/23/11 12:08,16744.0
572285,10/23/11 12:16,14698.0
572286,10/23/11 12:18,16434.0
572287,10/23/11 12:26,15584.0
572288,10/23/11 12:28,17377.0
572289,10/23/11 12:37,13782.0
572290,10/23/11 12:46,14800.0
572291,10/23/11 12:46,16931.0
572292,10/23/11 12:56,16017.0
572293,10/23/11 13:02,12748.0
572294,10/23/11 13:10,13471.0
572295,10/23/11 13:49,16686.0
572296,10/23/11 14:28,13598.0
572297,10/23/11 14:30,15953.0
572298,10/23/11 14:33,14071.0
C572299,10/23/11 14:35,13598.0
572300,10/23/11 14:40,18005.0
572301,10/23/11 14:41,16794.0
572302,10/23/11 14:47,15427.0
572303,10/23/11 14:56,18109.0
572304,10/23/11 15:07,17131.0
572305,10/23/11 15:09,17131.0
572306,10/23/11 15:11,17841.0
572307,10/23/11 15:23,16905.0
572308,10/23/11 15:27,12748.0
572309,10/23/11 15:29,14432.0
572310,10/23/11 15:30,12748.0
572311,10/23/11 15:45,14035.0
572312,10/23/11 15:47,15022.0
572313,10/23/11 15:54,14731.0
572314,10/23/11 15:59,17111.0
572315,10/23/11 16:00,14504.0
572316,10/23/11 16:13,17836.0
572317,10/23/11 16:13,14629.0
572318,10/23/11 16:19,15436.0
572319,10/23/11 16:19,14704.0
572320,10/24/11 8:48,16325.0
572321,10/24/11 8:59,15592.0
572322,10/24/11 9:34,13138.0
572323,10/24/11 9:46,14312.0
572324,10/24/11 9:52,14607.0
572325,10/24/11 9:54,14607.0
572326,10/24/11 9:55,14607.0
572327,10/24/11 10:08,15277.0
572328,10/24/11 10:11,13104.0
572329,10/24/11 10:13,14019.0
572330,10/24/11 10:17,16426.0
572331,10/24/11 10:18,16491.0
572332,10/24/11 10:20,17186.0
572333,10/24/11 10:23,13704.0
C572334,10/24/11 10:25,14607.0
572335,10/24/11 10:27,14493.0
572336,10/24/11 10:29,13523.0
572337,10/24/11 10:30,14607.0
572338,10/24/11 10:30,15380.0
572339,10/24/11 10:32,14607.0
572340,10/24/11 10:36,14607.0
572341,10/24/11 10:36,
572342,10/24/11 10:38,14607.0
C572343,10/24/11 10:40,14607.0
572344,10/24/11 10:43,14607.0
572345,10/24/11 10:53,
C572346,10/24/11 10:58,
C572347,10/24/11 11:03,
572348,10/24/11 11:21,15482.0
572350,10/24/11 11:33,15516.0
572351,10/24/11 11:38,15516.0
572352,10/24/11 11:39,16814.0
572353,10/24/11 11:40,15215.0
572354,10/24/11 11:41,15215.0
572380,10/24/11 11:51,16019.0
572392,10/24/11 11:54,14764.0
C572398,10/24/11 11:55,
572399,10/24/11 11:56,15628.0
C572410,10/24/11 11:58,16742.0
572423,10/24/11 12:02,16742.0
C572422,10/24/11 12:02,
C572428,10/24/11 12:03,17949.0
C572440,10/24/11 12:06,17811.0
C572441,10/24/11 12:08,
572442,10/24/11 12:09,12546.0
572443,10/24/11 12:10,14145.0
C572444,10/24/11 12:12,
C572445,10/24/11 12:20,
C572446,10/24/11 12:23,
572447,10/24/11 12:25,17811.0
C572448,10/24/11 12:28,
C572449,10/24/11 12:34,14428.0
C572450,10/24/11 12:35,
572451,10/24/11 12:36,12921.0
572452,10/24/11 12:36,12921.0
572453,10/24/11 12:37,12921.0
572454,10/24/11 12:38,13808.0
C572455,10/24/11 12:41,
572457,10/24/11 12:44,12594.0
C572456,10/24/11 12:44,
572458,10/24/11 12:51,15142.0
572459,10/24/11 12:53,14911.0
572460,10/24/11 12:54,17001.0
572461,10/24/11 12:56,17344.0
572462,10/24/11 13:06,18240.0
C572463,10/24/11 13:07,17652.0
572464,10/24/11 13:08,17081.0
572465,10/24/11 13:26,14474.0
572466,10/24/11 13:28,14997.0
C572467,10/24/11 13:29,
572468,10/24/11 13:30,
C572469,10/24/11 13:31,13534.0
C572470,10/24/11 13:32,
C572471,10/24/11 13:33,17090.0
572472,10/24/11 13:34,14139.0
C572473,10/24/11 13:34,18188.0
572474,10/24/11 13:36,17423.0
572475,10/24/11 13:37,15271.0
572476,10/24/11 13:39,
572477,10/24/11 13:39,
C572478,10/24/11 13:39,13098.0
C572479,10/24/11 13:43,12463.0
572480,10/24/11 13:44,
C572481,10/24/11 13:48,15632.0
C572482,10/24/11 13:48,17314.0
572483,10/24/11 13:50,16444.0
572484,10/24/11 13:50,17220.0
C572485,10/24/11 13:50,14952.0
C572486,10/24/11 13:51,14156.0
572487,10/24/11 13:52,15801.0
C572488,10/24/11 13:57,12474.0
572490,10/24/11 13:59,14467.0
C572489,10/24/11 13:59,17119.0
C572491,10/24/11 14:02,13047.0
C572492,10/24/11 14:04,12940.0
572499,10/24/11 14:10,15786.0
572504,10/24/11 14:13,15786.0
572509,10/24/11 14:25,17004.0
572510,10/24/11 14:27,
572511,10/24/11 14:29,14895.0
572512,10/24/11 14:35,15806.0
572513,10/24/11 14:36,16728.0
572514,10/24/11 14:36,
572515,10/24/11 14:37,
572516,10/24/11 14:45,
572517,10/24/11 14:47,15068.0
572518,10/24/11 14:49,16353.0
572519,10/24/11 14:56,15046.0
572520,10/24/11 15:05,13165.0
572521,10/24/11 15:19,15844.0
572527,10/24/11 15:35,
572528,10/24/11 15:43,13176.0
C572529,10/24/11 15:52,17675.0
C572530,10/24/11 15:55,15782.0
C572531,10/24/11 15:57,13269.0
C572532,10/24/11 16:03,12380.0
572533,10/24/11 16:06,
572534,10/24/11 16:07,
C572535,10/24/11 16:07,15411.0
572536,10/24/11 16:08,
572537,10/24/11 16:09,
572539,10/24/11 16:10,
C572538,10/24/11 16:10,14121.0
572540,10/24/11 16:17,
572541,10/24/11 16:20,17315.0
572542,10/24/11 16:20,17272.0
572543,10/24/11 16:24,
572544,10/24/11 16:34,16023.0
572545,10/24/11 16:48,17450.0
C572546,10/24/11 16:50,17481.0
572547,10/24/11 17:01,
572548,10/24/11 17:01,
572549,10/24/11 17:03,
572550,10/24/11 17:06,
572552,10/24/11 17:07,14096.0
C572551,10/24/11 17:07,14096.0
572553,10/24/11 17:09,
C572554,10/24/11 17:16,17317.0
572555,10/24/11 17:19,17317.0
C572556,10/24/11 17:26,17317.0
572557,10/24/11 17:44,
572558,10/25/11 8:26,14286.0
572559,10/25/11 8:44,12476.0
572560,10/25/11 8:45,12476.0
572561,10/25/11 8:51,13652.0
572562,10/25/11 9:07,13481.0
572563,10/25/11 9:31,12928.0
572564,10/25/11 9:56,
572565,10/25/11 10:17,16762.0
572566,10/25/11 10:17,13050.0
572567,10/25/11 10:27,12398.0
572568,10/25/11 10:31,14001.0
572569,10/25/11 10:32,17870.0
572612,10/25/11 11:14,16186.0
572613,10/25/11 11:28,15345.0
572614,10/25/11 11:38,
572615,10/25/11 11:39,
572616,10/25/11 11:46,18147.0
572617,10/25/11 11:52,18272.0
572650,10/25/11 12:00,15506.0
572651,10/25/11 12:06,17350.0
572652,10/25/11 12:11,15805.0
572653,10/25/11 12:12,15861.0
572654,10/25/11 12:12,15805.0
572655,10/25/11 12:20,16708.0
572656,10/25/11 12:22,14607.0
572657,10/25/11 12:27,15615.0
572658,10/25/11 12:29,17690.0
572660,10/25/11 12:30,14527.0
C572659,10/25/11 12:30,14527.0
572661,10/25/11 12:38,17193.0
572662,10/25/11 12:54,15443.0
572663,10/25/11 12:54,12748.0
572664,10/25/11 12:56,16401.0
572665,10/25/11 13:02,
572666,10/25/11 13:03,15134.0
572667,10/25/11 13:05,15963.0
572668,10/25/11 13:07,18045.0
572669,10/25/11 13:10,16549.0
572670,10/25/11 13:14,13685.0
572671,10/25/11 13:14,13340.0
572672,10/25/11 13:15,13340.0
572673,10/25/11 13:16,13309.0
572674,10/25/11 13:17,14173.0
572675,10/25/11 13:20,17917.0
572676,10/25/11 13:30,16258.0
572677,10/25/11 13:46,17596.0
572678,10/25/11 13:46,13182.0
572679,10/25/11 13:47,17024.0
572680,10/25/11 13:48,
572681,10/25/11 13:51,13510.0
572682,10/25/11 13:52,17928.0
572683,10/25/11 13:53,15158.0
572684,10/25/11 14:00,
572685,10/25/11 14:01,
572686,10/25/11 14:03,
572687,10/25/11 14:05,
572688,10/25/11 14:09,13028.0
572689,10/25/11 14:13,
572690,10/25/11 14:14,
572691,10/25/11 14:15,
572692,10/25/11 14:16,
572693,10/25/11 14:20,
572694,10/25/11 14:21,
572695,10/25/11 14:23,12610.0
572696,10/25/11 14:23,17857.0
572697,10/25/11 14:24,
572698,10/25/11 14:25,
572699,10/25/11 14:26,
572700,10/25/11 14:26,
572701,10/25/11 14:31,
572702,10/25/11 14:33,
572703,10/25/11 14:35,16110.0
572704,10/25/11 14:39,
572716,10/25/11 14:46,
572718,10/25/11 14:56,15656.0
572719,10/25/11 15:03,13871.0
572720,10/25/11 15:04,13978.0
572721,10/25/11 15:07,16201.0
C572722,10/25/11 15:08,16869.0
572723,10/25/11 15:13,
572724,10/25/11 15:14,
572725,10/25/11 15:14,
572726,10/25/11 15:19,16056.0
572731,10/25/11 15:20,
572732,10/25/11 15:21,18079.0
572733,10/25/11 15:27,18079.0
572734,10/25/11 15:34,13694.0
572735,10/25/11 15:36,15630.0
C572736,10/25/11 15:37,15836.0
572737,10/25/11 15:39,13384.0
572738,10/25/11 15:39,14234.0
572739,10/25/11 15:44,
572740,10/25/11 15:45,
572741,10/25/11 15:47,14341.0
572742,10/25/11 15:48,14341.0
572743,10/25/11 16:13,14482.0
572744,10/25/11 16:14,14085.0
572745,10/25/11 16:20,14085.0
572746,10/25/11 16:30,13263.0
C572747,10/25/11 16:49,17423.0
572748,10/25/11 16:50,
572749,10/25/11 16:52,
C572750,10/25/11 17:07,14395.0
572751,10/25/11 17:21,17449.0
572752,10/25/11 17:22,17449.0
