SalesKey,InvoiceNo,CustomerKey,ProductKey,DateKey,Quantity,UnitPrice,Revenue
76746,546502,1319,620,80,1.0,1.25,1.25
76747,546502,1319,1573,80,1.0,2.95,2.95
76748,546502,1319,2141,80,1.0,5.75,5.75
76749,546502,1319,321,80,1.0,0.85,0.85
76750,546502,1319,314,80,1.0,0.85,0.85
76751,546502,1319,1254,80,1.0,4.25,4.25
76752,546502,1319,1777,80,1.0,1.65,1.65
76753,546502,1319,852,80,1.0,1.95,1.95
76754,546502,1319,2672,80,1.0,0.85,0.85
76755,546502,1319,1707,80,1.0,0.85,0.85
76756,546502,1319,1592,80,1.0,6.75,6.75
76757,546502,1319,182,80,1.0,2.55,2.55
76758,546502,1319,176,80,1.0,3.75,3.75
76759,546502,1319,2300,80,2.0,2.95,5.9
76760,546502,1319,1465,80,1.0,5.95,5.95
76761,546502,1319,661,80,1.0,3.95,3.95
76762,546502,1319,1707,80,3.0,0.85,2.55
76763,546502,1319,375,80,4.0,1.65,6.6
76764,546502,1319,312,80,6.0,1.25,7.5
76765,546502,1319,2211,80,1.0,3.75,3.75
76766,546502,1319,2055,80,1.0,0.42,0.42
76767,546502,1319,1266,80,1.0,2.1,2.1
76768,546502,1319,287,80,1.0,0.95,0.95
76769,546502,1319,695,80,1.0,0.85,0.85
76770,546502,1319,846,80,1.0,0.42,0.42
76771,546502,1319,1367,80,1.0,1.65,1.65
76772,546502,1319,2283,80,1.0,0.42,0.42
76773,546502,1319,2287,80,1.0,0.42,0.42
76774,546502,1319,507,80,1.0,0.39,0.39
76775,546502,1319,512,80,1.0,0.39,0.39
76776,546502,1319,2039,80,1.0,1.95,1.95
76777,546502,1319,1336,80,1.0,2.1,2.1
76778,546502,1319,1333,80,1.0,2.1,2.1
76779,546502,1319,1570,80,1.0,9.95,9.95
76780,546508,1307,1210,80,50.0,2.1,105.0
76781,546508,1307,1209,80,5.0,2.1,10.5
76782,546508,1307,1208,80,5.0,2.1,10.5
76783,546508,1307,2562,80,30.0,1.95,58.5
76784,546509,935,2223,80,12.0,1.25,15.0
76785,546509,935,589,80,2.0,7.95,15.9
76786,546509,935,1147,80,6.0,2.55,15.299999999999999
76787,546509,935,1692,80,3.0,4.25,12.75
76788,546509,935,536,80,4.0,3.75,15.0
76789,546509,935,1032,80,1.0,9.95,9.95
76790,546509,935,602,80,6.0,2.55,15.299999999999999
76791,546509,935,328,80,9.0,2.55,22.95
76792,546509,935,598,80,3.0,4.95,14.850000000000001
76793,546509,935,934,80,6.0,3.75,22.5
76794,546509,935,595,80,6.0,2.55,15.299999999999999
76795,546509,935,592,80,6.0,2.55,15.299999999999999
76796,546509,935,1280,80,3.0,4.95,14.850000000000001
76797,546509,935,247,80,10.0,1.25,12.5
76798,546509,935,248,80,10.0,1.25,12.5
76799,546509,935,2876,80,1.0,50.0,50.0
76800,546509,935,426,80,4.0,5.95,23.8
76801,546509,935,1306,80,2.0,12.75,25.5
76802,546509,935,1578,80,12.0,1.25,15.0
76803,546509,935,671,80,12.0,1.25,15.0
76804,546509,935,672,80,12.0,1.25,15.0
76805,546509,935,667,80,12.0,1.25,15.0
76806,546509,935,1475,80,6.0,2.95,17.700000000000003
76807,546509,935,1653,80,12.0,0.85,10.2
76808,546509,935,1409,80,12.0,0.85,10.2
76809,546509,935,997,80,3.0,4.95,14.850000000000001
76810,546509,935,821,80,12.0,1.25,15.0
76811,546509,935,1113,80,6.0,2.95,17.700000000000003
76812,546509,935,1111,80,6.0,2.95,17.700000000000003
76813,546509,935,1557,80,4.0,3.75,15.0
76814,546509,935,1556,80,4.0,3.75,15.0
76815,546510,1431,1482,80,12.0,1.25,15.0
76816,546510,1431,1480,80,12.0,1.65,19.799999999999997
76817,546510,1431,2161,80,12.0,1.45,17.4
76818,546510,1431,1528,80,6.0,4.95,29.700000000000003
76819,546510,1431,1530,80,8.0,3.95,31.6
76820,546510,1431,1789,80,12.0,1.25,15.0
76821,546510,1431,1794,80,24.0,0.42,10.08
76822,546510,1431,1828,80,4.0,4.95,19.8
76823,546510,1431,1827,80,6.0,2.89,17.34
76824,546520,935,755,80,4.0,6.75,27.0
76825,546520,935,9,80,60.0,0.42,25.2
76826,546520,935,107,80,12.0,2.1,25.200000000000003
76827,546520,935,2485,80,6.0,2.55,15.299999999999999
76828,546520,935,2509,80,6.0,2.1,12.600000000000001
76829,546520,935,108,80,6.0,2.1,12.600000000000001
76830,546520,935,204,80,6.0,1.65,9.899999999999999
76831,546520,935,2539,80,6.0,2.95,17.700000000000003
76832,546520,935,2222,80,12.0,2.1,25.200000000000003
76833,546520,935,1761,80,6.0,2.1,12.600000000000001
76834,546520,935,1763,80,12.0,1.25,15.0
76835,546520,935,1762,80,6.0,2.1,12.600000000000001
76836,546520,935,2223,80,12.0,1.25,15.0
76837,546520,935,2224,80,12.0,1.25,15.0
76838,546520,935,1049,80,100.0,0.72,72.0
76839,546520,935,1436,80,2.0,8.5,17.0
76840,546520,935,985,80,12.0,1.25,15.0
76841,546520,935,986,80,12.0,1.25,15.0
76842,546520,935,987,80,12.0,0.85,10.2
76843,546520,935,1325,80,4.0,4.95,19.8
76844,546520,935,299,80,12.0,0.85,10.2
76845,546520,935,303,80,12.0,0.85,10.2
76846,546520,935,2021,80,6.0,2.1,12.600000000000001
76847,546520,935,2022,80,6.0,2.1,12.600000000000001
76848,546520,935,498,80,6.0,2.95,17.700000000000003
76849,546520,935,2013,80,3.0,5.45,16.35
76850,546520,935,2014,80,3.0,5.45,16.35
76851,546520,935,1501,80,24.0,1.25,30.0
76852,546520,935,1102,80,12.0,0.85,10.2
76853,546520,935,1101,80,12.0,0.85,10.2
76854,546520,935,1100,80,12.0,0.85,10.2
76855,546520,935,1177,80,12.0,1.65,19.799999999999997
76856,546520,935,941,80,12.0,1.65,19.799999999999997
76857,546520,935,1612,80,6.0,2.95,17.700000000000003
76858,546520,935,254,80,12.0,1.25,15.0
76859,546520,935,422,80,6.0,2.95,17.700000000000003
76860,546520,935,420,80,6.0,2.95,17.700000000000003
76861,546520,935,753,80,12.0,0.85,10.2
76862,546520,935,335,80,3.0,4.95,14.850000000000001
76863,546520,935,333,80,10.0,1.25,12.5
76864,546520,935,1435,80,3.0,4.95,14.850000000000001
76865,546521,1322,562,80,48.0,2.95,141.60000000000002
76866,546521,1322,1248,80,32.0,10.95,350.4
76867,546521,1322,2002,80,50.0,3.75,187.5
76868,546522,373,1766,80,24.0,1.45,34.8
76869,546522,373,2408,80,16.0,1.69,27.04
76870,546522,373,157,80,10.0,1.65,16.5
76871,546522,373,954,80,6.0,2.95,17.700000000000003
76872,546522,373,951,80,6.0,2.95,17.700000000000003
76873,546522,373,2002,80,8.0,4.95,39.6
76874,546522,373,1533,80,4.0,3.75,15.0
76875,546522,373,1534,80,4.0,3.75,15.0
76876,546522,373,396,80,24.0,0.55,13.200000000000001
76877,546522,373,1512,80,25.0,0.42,10.5
76878,546522,373,2445,80,12.0,1.25,15.0
76879,546522,373,1166,80,6.0,2.95,17.700000000000003
76880,546522,373,1643,80,2.0,7.95,15.9
76881,546522,373,1645,80,2.0,6.75,13.5
76882,546522,373,239,80,12.0,2.95,35.400000000000006
76883,546522,373,598,80,3.0,4.95,14.850000000000001
76884,546522,373,1528,80,3.0,4.95,14.850000000000001
76885,546522,373,1815,80,4.0,4.95,19.8
76886,546522,373,1832,80,4.0,4.95,19.8
76887,546523,373,1777,80,12.0,1.65,19.799999999999997
76888,546523,373,1776,80,12.0,1.45,17.4
76889,546523,373,1789,80,12.0,1.25,15.0
76890,546524,1952,1321,80,1.0,9.95,9.95
76891,546524,1952,1004,80,5.0,1.95,9.75
76892,546524,1952,2232,80,4.0,1.49,5.96
76893,546524,1952,1166,80,1.0,2.95,2.95
76894,546524,1952,1758,80,5.0,1.45,7.25
76895,546524,1952,1110,80,5.0,3.75,18.75
76896,546524,1952,1373,80,2.0,1.49,2.98
76897,546524,1952,1210,80,7.0,2.1,14.700000000000001
76898,546524,1952,1212,80,4.0,2.1,8.4
76899,546524,1952,2564,80,10.0,1.95,19.5
76900,546524,1952,2005,80,1.0,10.65,10.65
76901,546525,874,2002,80,12.0,4.95,59.400000000000006
76902,546525,874,1281,80,48.0,2.55,122.39999999999999
76903,546525,874,1319,80,12.0,5.95,71.4
76904,546525,874,2003,80,8.0,4.95,39.6
76905,546525,874,2385,80,24.0,1.25,30.0
76906,546525,874,1045,80,2.0,8.5,17.0
76907,546525,874,1043,80,2.0,8.5,17.0
76908,546525,874,2468,80,36.0,1.06,38.160000000000004
76909,546525,874,2463,80,24.0,0.85,20.4
76910,546525,874,1127,80,12.0,1.65,19.799999999999997
76911,546525,874,1126,80,12.0,1.65,19.799999999999997
76912,546525,874,1105,80,24.0,0.65,15.600000000000001
76913,546525,874,2638,80,24.0,0.42,10.08
76914,546525,874,2232,80,12.0,1.49,17.88
76915,546525,874,1528,80,24.0,4.25,102.0
76916,546525,874,2066,80,36.0,0.53,19.080000000000002
76917,546526,983,1373,80,12.0,1.25,15.0
76918,546526,983,1289,80,36.0,2.1,75.60000000000001
76919,546526,983,1166,80,12.0,2.55,30.599999999999998
76920,546526,983,154,80,40.0,0.72,28.799999999999997
76921,546526,983,2024,80,20.0,6.75,135.0
76922,546527,983,2030,80,20.0,6.75,135.0
76923,546527,983,154,80,20.0,0.72,14.399999999999999
76924,546528,1075,605,80,60.0,2.1,126.0
76925,546528,1075,1025,80,12.0,7.65,91.80000000000001
76926,546528,1075,157,80,100.0,1.45,145.0
76927,546528,1075,854,80,100.0,1.65,165.0
76928,546528,1075,158,80,100.0,1.45,145.0
76929,546528,1075,1190,80,100.0,0.72,72.0
76930,546528,1075,667,80,96.0,1.06,101.76
76931,546528,1075,951,80,40.0,2.55,102.0
76932,546528,1075,93,80,24.0,0.64,15.36
76933,546528,1075,314,80,96.0,0.72,69.12
76934,546528,1075,587,80,10.0,6.75,67.5
76935,546528,1075,2030,80,10.0,6.75,67.5
76936,546528,1075,604,80,60.0,2.1,126.0
76937,546528,1075,671,80,96.0,1.06,101.76
76938,546528,1075,669,80,96.0,1.06,101.76
76939,546528,1075,672,80,96.0,1.06,101.76
76940,546528,1075,668,80,96.0,1.06,101.76
76941,546528,1075,1527,80,36.0,1.06,38.160000000000004
76942,546528,1075,1581,80,192.0,1.06,203.52
76943,546528,1075,1579,80,192.0,1.06,203.52
76944,546528,1075,1024,80,1.0,6.75,6.75
76945,546528,1075,503,80,6.0,0.85,5.1
76946,546528,1075,1130,80,3.0,1.45,4.35
76947,546528,1075,366,80,2.0,1.69,3.38
76948,546528,1075,718,80,5.0,1.65,8.25
76949,546528,1075,1432,80,2.0,1.25,2.5
76950,546528,1075,2673,80,1.0,4.95,4.95
76951,546528,1075,734,80,2.0,5.95,11.9
76952,546528,1075,857,80,10.0,1.65,16.5
76953,546528,1075,1121,80,2.0,5.95,11.9
76954,546528,1075,2605,80,3.0,2.55,7.6499999999999995
76955,546528,1075,366,80,1.0,1.69,1.69
76956,546528,1075,537,80,24.0,1.25,30.0
76957,546528,1075,498,80,1.0,2.95,2.95
76958,546528,1075,954,80,3.0,2.95,8.850000000000001
76959,546528,1075,953,80,2.0,2.95,5.9
76960,546528,1075,952,80,10.0,2.95,29.5
76961,546528,1075,1344,80,10.0,1.25,12.5
76962,546528,1075,2639,80,5.0,1.65,8.25
76963,546530,1809,1837,80,8.0,2.25,18.0
76964,546530,1809,1836,80,8.0,2.25,18.0
76965,546530,1809,1369,80,96.0,1.65,158.39999999999998
76966,546530,1809,1367,80,96.0,1.65,158.39999999999998
76967,546530,1809,256,80,384.0,0.65,249.60000000000002
76968,546530,1809,257,80,768.0,0.65,499.20000000000005
76969,546530,1809,1750,80,240.0,0.55,132.0
76970,546530,1809,1242,80,240.0,0.55,132.0
76971,546530,1809,397,80,240.0,0.55,132.0
76972,546530,1809,876,80,480.0,0.55,264.0
76973,546530,1809,396,80,480.0,0.55,264.0
76974,546530,1809,1749,80,144.0,1.45,208.79999999999998
76975,546530,1809,1241,80,144.0,1.45,208.79999999999998
76976,546530,1809,2471,80,144.0,1.45,208.79999999999998
76977,546530,1809,1312,80,576.0,0.65,374.40000000000003
76978,546530,1809,997,80,48.0,4.95,237.60000000000002
76979,546530,1809,1353,80,192.0,0.42,80.64
76980,546530,1809,1347,80,192.0,0.42,80.64
76981,546530,1809,13,80,12.0,0.75,9.0
76982,546530,1809,695,80,72.0,0.85,61.199999999999996
76983,546530,1809,1528,80,72.0,4.95,356.40000000000003
76984,546530,1809,1715,80,240.0,0.42,100.8
76985,546530,1809,2628,80,144.0,1.25,180.0
76986,546530,1809,754,80,72.0,1.25,90.0
76987,546530,1809,1193,80,48.0,2.95,141.60000000000002
76988,546530,1809,1825,80,8.0,2.25,18.0
76989,546530,1809,1824,80,8.0,2.25,18.0
76990,546531,1227,390,80,12.0,1.65,19.799999999999997
76991,546531,1227,416,80,32.0,1.69,54.08
76992,546531,1227,413,80,32.0,0.85,27.2
76993,546531,1227,127,80,32.0,1.25,40.0
76994,546531,1227,954,80,6.0,2.95,17.700000000000003
76995,546531,1227,414,80,8.0,1.69,13.52
76996,546531,1227,2655,80,12.0,1.65,19.799999999999997
76997,546531,1227,891,80,12.0,1.65,19.799999999999997
76998,546531,1227,1004,80,24.0,1.95,46.8
76999,546531,1227,128,80,8.0,1.25,10.0
77000,546531,1227,1110,80,4.0,3.75,15.0
77001,546531,1227,127,80,8.0,1.25,10.0
77002,546531,1227,2014,80,18.0,5.45,98.10000000000001
77003,546532,617,1005,80,40.0,1.85,74.0
77004,546532,617,1006,80,40.0,1.65,66.0
77005,546533,1103,229,80,12.0,1.95,23.4
77006,546533,1103,2118,80,6.0,1.65,9.899999999999999
77007,546533,1103,346,80,4.0,4.25,17.0
77008,546533,1103,2408,80,8.0,1.69,13.52
77009,546533,1103,2345,80,16.0,0.65,10.4
77010,546533,1103,2574,80,6.0,2.1,12.600000000000001
77011,546533,1103,2056,80,12.0,0.85,10.2
77012,546533,1103,348,80,8.0,1.69,13.52
77013,546533,1103,631,80,4.0,4.95,19.8
77014,546533,1103,2116,80,12.0,0.85,10.2
77015,546534,1374,1133,80,24.0,1.25,30.0
77016,546534,1374,1626,80,2.0,5.95,11.9
77017,546534,1374,2468,80,12.0,1.25,15.0
77018,546534,1374,2056,80,12.0,0.85,10.2
77019,546534,1374,1475,80,6.0,2.95,17.700000000000003
77020,546534,1374,1528,80,3.0,4.95,14.850000000000001
77021,546534,1374,536,80,4.0,3.75,15.0
77022,546534,1374,155,80,10.0,0.85,8.5
77023,546534,1374,2655,80,6.0,1.65,9.899999999999999
77024,546534,1374,891,80,6.0,1.65,9.899999999999999
77025,546534,1374,1127,80,12.0,1.65,19.799999999999997
77026,546534,1374,1126,80,12.0,1.65,19.799999999999997
77027,546534,1374,1886,80,12.0,1.25,15.0
77028,546534,1374,2232,80,12.0,1.49,17.88
77029,546534,1374,2640,80,24.0,0.85,20.4
77030,546534,1374,1109,80,8.0,1.25,10.0
77031,546534,1374,157,80,10.0,1.65,16.5
77032,546534,1374,154,80,10.0,0.85,8.5
77033,546534,1374,1830,80,24.0,0.83,19.919999999999998
77034,546534,1374,2542,80,24.0,0.85,20.4
77035,546534,1374,1573,80,8.0,2.95,23.6
77036,546534,1374,2159,80,6.0,2.95,17.700000000000003
77037,546534,1374,2155,80,6.0,2.55,15.299999999999999
77038,546534,1374,2157,80,2.0,7.9,15.8
77039,546534,1374,1598,80,2.0,7.95,15.9
77040,546534,1374,1023,80,2.0,8.5,17.0
77041,546534,1374,1024,80,4.0,6.75,27.0
77042,546534,1374,2408,80,16.0,1.69,27.04
77043,546534,1374,348,80,8.0,1.69,13.52
77044,546534,1374,2351,80,4.0,4.65,18.6
77045,546534,1374,1591,80,3.0,4.95,14.850000000000001
77046,546534,1374,1026,80,8.0,2.95,23.6
77047,546534,1374,505,80,24.0,1.25,30.0
77048,546537,956,1530,80,1.0,3.95,3.95
77049,546537,956,1528,80,1.0,4.95,4.95
77050,546537,956,1248,80,1.0,12.75,12.75
77051,546537,956,2002,80,1.0,4.95,4.95
77052,546537,956,754,80,2.0,1.25,2.5
77053,546537,956,1049,80,4.0,0.85,3.4
77054,546537,956,129,80,6.0,1.25,7.5
77055,546537,956,128,80,3.0,1.25,3.75
77056,546537,956,1802,80,1.0,16.95,16.95
77057,546537,956,1803,80,1.0,16.95,16.95
77058,546537,956,1791,80,4.0,0.42,1.68
77059,546537,956,1793,80,4.0,0.42,1.68
77060,546537,956,1792,80,4.0,0.42,1.68
77061,546537,956,412,80,6.0,0.85,5.1
77062,546537,956,2484,80,1.0,5.95,5.95
77063,546537,956,155,80,2.0,0.85,1.7
77064,546537,956,1019,80,1.0,12.75,12.75
77065,546537,956,155,80,4.0,0.85,3.4
77066,546537,956,1215,80,2.0,1.65,3.3
77067,546537,956,1191,80,4.0,0.85,3.4
77068,546537,956,1470,80,6.0,0.85,5.1
77069,546537,956,1180,80,4.0,0.85,3.4
77070,546537,956,1926,80,2.0,2.95,5.9
77071,546537,956,1213,80,2.0,1.65,3.3
77072,546537,956,1471,80,2.0,1.65,3.3
77073,546537,956,157,80,2.0,1.65,3.3
77074,546537,956,1771,80,2.0,1.65,3.3
77075,546537,956,1769,80,2.0,1.65,3.3
77076,546537,956,790,80,1.0,10.95,10.95
77077,546537,956,1472,80,1.0,1.95,1.95
77078,546537,956,1216,80,1.0,1.95,1.95
77079,546537,956,287,80,4.0,0.95,3.8
77080,546537,956,144,80,2.0,4.25,8.5
77081,546537,956,2242,80,2.0,2.55,5.1
77082,546538,1424,1657,80,12.0,1.25,15.0
77083,546538,1424,427,80,6.0,3.25,19.5
77084,546538,1424,1068,80,12.0,0.85,10.2
77085,546538,1424,2587,80,12.0,1.65,19.799999999999997
77086,546538,1424,2385,80,12.0,1.25,15.0
77087,546538,1424,2016,80,8.0,1.95,15.6
77088,546538,1424,1286,80,12.0,1.65,19.799999999999997
77089,546538,1424,2049,80,4.0,3.75,15.0
77090,546538,1424,1215,80,10.0,1.65,16.5
77091,546538,1424,157,80,10.0,1.65,16.5
77092,546538,1424,159,80,10.0,1.65,16.5
77093,546538,1424,158,80,10.0,1.65,16.5
77094,546538,1424,2164,80,12.0,0.55,6.6000000000000005
77095,546538,1424,1458,80,12.0,1.45,17.4
77096,546538,1424,2116,80,12.0,0.85,10.2
77097,546538,1424,15,80,6.0,2.95,17.700000000000003
77098,546538,1424,16,80,6.0,2.95,17.700000000000003
77099,546538,1424,18,80,6.0,2.95,17.700000000000003
77100,546538,1424,354,80,6.0,2.55,15.299999999999999
77101,546538,1424,529,80,16.0,0.85,13.6
77102,546538,1424,1281,80,6.0,2.95,17.700000000000003
77103,546538,1424,1183,80,12.0,0.85,10.2
77104,546538,1424,2462,80,12.0,0.95,11.399999999999999
77105,546538,1424,409,80,12.0,1.25,15.0
77106,546538,1424,20,80,9.0,5.95,53.550000000000004
77107,546538,1424,1597,80,24.0,0.85,20.4
77108,546538,1424,461,80,24.0,0.65,15.600000000000001
77109,546538,1424,1633,80,2.0,9.95,19.9
77110,546538,1424,997,80,6.0,4.95,29.700000000000003
77111,546538,1424,1191,80,20.0,0.85,17.0
77112,546538,1424,154,80,10.0,0.85,8.5
77113,546538,1424,1210,80,10.0,2.1,21.0
77114,546538,1424,254,80,12.0,1.25,15.0
77115,546538,1424,1221,80,6.0,2.55,15.299999999999999
77116,546540,983,2056,80,144.0,0.72,103.67999999999999
77117,546540,983,1559,80,30.0,7.65,229.5
77118,546540,983,1373,80,24.0,1.25,30.0
77119,546540,983,1289,80,18.0,2.1,37.800000000000004
77120,546540,983,1166,80,18.0,2.55,45.9
77121,546540,983,577,80,50.0,0.34,17.0
77122,546540,983,154,80,20.0,0.72,14.399999999999999
77123,546540,983,41,80,100.0,0.34,34.0
77124,546541,935,149,80,10.0,1.95,19.5
77125,546541,935,150,80,20.0,1.95,39.0
77126,546541,935,453,80,12.0,0.85,10.2
77127,546541,935,1596,80,12.0,1.25,15.0
77128,546541,935,703,80,8.0,2.1,16.8
77129,546541,935,1757,80,6.0,4.25,25.5
77130,546541,935,1465,80,3.0,5.95,17.85
77131,546541,935,941,80,12.0,1.65,19.799999999999997
77132,546541,935,943,80,10.0,1.65,16.5
77133,546541,935,2323,80,6.0,4.25,25.5
77134,546541,935,1043,80,2.0,8.5,17.0
77135,546541,935,1045,80,2.0,8.5,17.0
77136,546541,935,520,80,3.0,4.25,12.75
77137,546541,935,1573,80,8.0,2.95,23.6
77138,546541,935,1574,80,2.0,9.95,19.9
77139,546541,935,2332,80,2.0,7.95,15.9
77140,546541,935,1575,80,2.0,9.95,19.9
77141,546541,935,482,80,3.0,4.95,14.850000000000001
77142,546541,935,2304,80,3.0,5.95,17.85
77143,546541,935,2305,80,2.0,6.95,13.9
77144,546541,935,1252,80,3.0,5.95,17.85
77145,546541,935,1249,80,1.0,12.75,12.75
77146,546541,935,1850,80,3.0,4.95,14.850000000000001
77147,546541,935,400,80,2.0,9.95,19.9
77148,546541,935,2269,80,2.0,5.95,11.9
77149,546541,935,1654,80,4.0,4.25,17.0
77150,546541,935,1655,80,6.0,3.25,19.5
77151,546541,935,562,80,6.0,3.75,22.5
77152,546541,935,1512,80,75.0,0.42,31.5
77153,546541,935,2876,80,1.0,50.0,50.0
77154,546542,352,1109,80,2.0,1.25,2.5
77155,546542,352,398,80,1.0,0.55,0.55
77156,546542,352,874,80,1.0,0.55,0.55
77157,546542,352,1242,80,1.0,0.55,0.55
77158,546542,352,2473,80,2.0,0.55,1.1
77159,546542,352,875,80,1.0,0.55,0.55
77160,546542,352,1251,80,1.0,3.75,3.75
77161,546542,352,829,80,4.0,0.65,2.6
77162,546542,352,1720,80,2.0,0.65,1.3
77163,546542,352,1721,80,2.0,0.65,1.3
77164,546542,352,1719,80,2.0,0.65,1.3
77165,546542,352,1716,80,2.0,0.65,1.3
77166,546542,352,1428,80,12.0,0.29,3.4799999999999995
77167,546542,352,1308,80,1.0,9.95,9.95
77168,546542,352,630,80,1.0,8.5,8.5
77169,546542,352,1026,80,1.0,2.95,2.95
77170,546542,352,1463,80,2.0,1.65,3.3
77171,546542,352,974,80,2.0,4.95,9.9
77172,546542,352,568,80,1.0,3.45,3.45
77173,546542,352,972,80,1.0,2.55,2.55
77174,546542,352,1639,80,2.0,4.65,9.3
77175,546542,352,941,80,2.0,1.65,3.3
77176,546542,352,2533,80,2.0,1.25,2.5
77177,546542,352,2532,80,2.0,1.25,2.5
77178,546542,352,2535,80,2.0,1.25,2.5
77179,546542,352,2536,80,2.0,1.25,2.5
77180,546542,352,1707,80,3.0,0.85,2.55
77181,546542,352,1528,80,4.0,4.95,19.8
77182,546542,352,953,80,2.0,2.95,5.9
77183,546542,352,954,80,2.0,2.95,5.9
77184,546542,352,2673,80,1.0,4.95,4.95
77185,546542,352,1789,80,1.0,1.25,1.25
77186,546542,352,1530,80,2.0,3.95,7.9
77187,546542,352,1030,80,6.0,1.25,7.5
77188,546542,352,368,80,1.0,1.45,1.45
77189,546542,352,367,80,1.0,1.45,1.45
77190,546542,352,371,80,2.0,1.25,2.5
77191,546542,352,977,80,1.0,2.95,2.95
77192,546542,352,2605,80,1.0,2.55,2.55
77193,546542,352,369,80,2.0,2.08,4.16
77194,546542,352,364,80,2.0,2.08,4.16
77195,546542,352,370,80,2.0,2.55,5.1
77196,546542,352,2606,80,3.0,2.1,6.300000000000001
77197,546542,352,2166,80,2.0,2.1,4.2
77198,546542,352,362,80,1.0,2.95,2.95
77199,546542,352,372,80,1.0,2.1,2.1
77200,546542,352,1483,80,1.0,1.25,1.25
77201,546542,352,1481,80,1.0,1.65,1.65
77202,546542,352,2163,80,2.0,0.55,1.1
77203,546542,352,2164,80,2.0,0.55,1.1
77204,546542,352,2165,80,2.0,0.55,1.1
77205,546542,352,545,80,2.0,0.85,1.7
77206,546542,352,546,80,2.0,0.85,1.7
77207,546542,352,1373,80,2.0,1.49,2.98
77208,546542,352,2187,80,3.0,1.65,4.949999999999999
77209,546542,352,2112,80,3.0,1.25,3.75
77210,546542,352,948,80,2.0,2.95,5.9
77211,546542,352,2538,80,2.0,2.1,4.2
77212,546542,352,1475,80,2.0,2.95,5.9
77213,546542,352,309,80,5.0,1.25,6.25
77214,546542,352,790,80,1.0,10.95,10.95
77215,546542,352,169,80,1.0,2.1,2.1
77216,546542,352,168,80,1.0,2.1,2.1
77217,546542,352,167,80,1.0,2.1,2.1
77218,546542,352,2672,80,3.0,0.85,2.55
77219,546542,352,2671,80,3.0,0.85,2.55
77220,546542,352,734,80,1.0,5.95,5.95
77221,546542,352,733,80,2.0,5.95,11.9
77222,546542,352,2212,80,1.0,3.75,3.75
77223,546542,352,2211,80,2.0,3.75,7.5
77224,546542,352,515,80,24.0,0.12,2.88
77225,546542,352,516,80,24.0,0.12,2.88
77226,546542,352,509,80,6.0,0.39,2.34
77227,546542,352,513,80,6.0,0.39,2.34
77228,546542,352,511,80,12.0,0.39,4.68
77229,546542,352,2018,80,2.0,0.39,0.78
77230,546542,352,2017,80,3.0,0.29,0.8699999999999999
77231,546542,352,289,80,2.0,0.79,1.58
77232,546542,352,291,80,5.0,0.79,3.95
77233,546542,352,294,80,4.0,1.95,7.8
77234,546542,352,1793,80,3.0,0.42,1.26
77235,546543,1961,747,80,2.0,9.95,19.9
77236,546543,1961,672,80,12.0,1.25,15.0
77237,546543,1961,2020,80,1.0,1.95,1.95
77238,546543,1961,2002,80,1.0,4.95,4.95
77239,546543,1961,1752,80,2.0,1.25,2.5
77240,546543,1961,1791,80,1.0,0.42,0.42
77241,546543,1961,163,80,1.0,0.85,0.85
77242,546543,1961,254,80,1.0,1.25,1.25
77243,546543,1961,253,80,2.0,1.25,2.5
77244,546543,1961,2277,80,1.0,3.75,3.75
77245,546543,1961,150,80,2.0,1.95,3.9
77246,546543,1961,159,80,2.0,1.65,3.3
77247,546543,1961,155,80,4.0,0.85,3.4
77248,546543,1961,1471,80,2.0,1.65,3.3
77249,546543,1961,1213,80,2.0,1.65,3.3
77250,546543,1961,573,80,25.0,0.42,10.5
77251,546543,1961,2877,80,1.0,0.85,0.85
77252,546543,1961,1757,80,1.0,4.25,4.25
77253,546543,1961,2199,80,1.0,0.42,0.42
77254,546543,1961,2198,80,2.0,0.85,1.7
77255,546543,1961,605,80,1.0,2.55,2.55
77256,546543,1961,840,80,1.0,3.75,3.75
77257,546543,1961,1873,80,1.0,2.95,2.95
77258,546543,1961,1026,80,1.0,2.95,2.95
77259,546543,1961,2141,80,1.0,5.75,5.75
77260,546543,1961,2392,80,1.0,1.69,1.69
77261,546543,1961,1887,80,2.0,0.85,1.7
77262,546543,1961,1290,80,1.0,6.75,6.75
77263,546543,1961,1031,80,2.0,6.75,13.5
77264,546543,1961,951,80,1.0,2.95,2.95
77265,546543,1961,954,80,1.0,2.95,2.95
77266,546543,1961,2226,80,1.0,4.15,4.15
77267,546543,1961,269,80,2.0,0.42,0.84
77268,546543,1961,1281,80,1.0,2.95,2.95
77269,546543,1961,2657,80,1.0,2.1,2.1
77270,546543,1961,1794,80,1.0,0.42,0.42
77271,546543,1961,707,80,2.0,2.55,5.1
77272,546543,1961,874,80,2.0,0.55,1.1
77273,546543,1961,1095,80,2.0,0.85,1.7
77274,546543,1961,2200,80,1.0,0.42,0.42
77275,546543,1961,1482,80,1.0,1.25,1.25
77276,546543,1961,1094,80,2.0,1.25,2.5
77277,546543,1961,551,80,1.0,1.95,1.95
77278,546543,1961,550,80,1.0,1.95,1.95
77279,546543,1961,552,80,1.0,1.95,1.95
77280,546543,1961,1415,80,1.0,0.85,0.85
77281,546543,1961,1409,80,4.0,0.85,3.4
77282,546543,1961,156,80,4.0,0.85,3.4
77283,546543,1961,1190,80,2.0,0.85,1.7
