InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Revenue,Year,Month,Day,Country
547199,22322,14606,2011-03-21 12:53:00,1,0.85,0.85,2011,3,21,United Kingdom
547199,22532,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,22533,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,22530,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,22529,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,22534,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,22286,14606,2011-03-21 12:53:00,1,1.65,1.65,2011,3,21,United Kingdom
547199,22178,14606,2011-03-21 12:53:00,3,1.25,3.75,2011,3,21,United Kingdom
547199,20727,14606,2011-03-21 12:53:00,1,1.65,1.65,2011,3,21,United Kingdom
547199,21307,14606,2011-03-21 12:53:00,1,2.1,2.1,2011,3,21,United Kingdom
547199,21169,14606,2011-03-21 12:53:00,1,1.69,1.69,2011,3,21,United Kingdom
547199,21577,14606,2011-03-21 12:53:00,1,2.25,2.25,2011,3,21,United Kingdom
547199,20886,14606,2011-03-21 12:53:00,1,1.95,1.95,2011,3,21,United Kingdom
547199,85170D,14606,2011-03-21 12:53:00,1,2.1,2.1,2011,3,21,United Kingdom
547199,21669,14606,2011-03-21 12:53:00,2,1.25,2.5,2011,3,21,United Kingdom
547199,84692,14606,2011-03-21 12:53:00,1,0.42,0.42,2011,3,21,United Kingdom
547199,51014C,14606,2011-03-21 12:53:00,12,0.85,10.2,2011,3,21,United Kingdom
547199,22504,14606,2011-03-21 12:53:00,1,29.95,29.95,2011,3,21,United Kingdom
547199,22472,14606,2011-03-21 12:53:00,1,4.95,4.95,2011,3,21,United Kingdom
547199,20768,14606,2011-03-21 12:53:00,1,2.55,2.55,2011,3,21,United Kingdom
547199,21949,14606,2011-03-21 12:53:00,1,1.25,1.25,2011,3,21,United Kingdom
547199,85114A,14606,2011-03-21 12:53:00,3,1.65,4.949999999999999,2011,3,21,United Kingdom
547199,48187,14606,2011-03-21 12:53:00,1,7.95,7.95,2011,3,21,United Kingdom
547199,22483,14606,2011-03-21 12:53:00,1,2.95,2.95,2011,3,21,United Kingdom
547199,84988,14606,2011-03-21 12:53:00,2,1.45,2.9,2011,3,21,United Kingdom
547199,22078,14606,2011-03-21 12:53:00,1,2.1,2.1,2011,3,21,United Kingdom
547199,22079,14606,2011-03-21 12:53:00,3,1.65,4.949999999999999,2011,3,21,United Kingdom
547199,22200,14606,2011-03-21 12:53:00,1,4.25,4.25,2011,3,21,United Kingdom
547199,84849B,14606,2011-03-21 12:53:00,1,1.69,1.69,2011,3,21,United Kingdom
547199,21773,14606,2011-03-21 12:53:00,2,1.25,2.5,2011,3,21,United Kingdom
547199,37370,14606,2011-03-21 12:53:00,6,1.25,7.5,2011,3,21,United Kingdom
547200,21833,16036,2011-03-21 13:01:00,36,1.69,60.839999999999996,2011,3,21,United Kingdom
547200,22317,16036,2011-03-21 13:01:00,1,2.95,2.95,2011,3,21,United Kingdom
547200,84663A,16036,2011-03-21 13:01:00,1,5.95,5.95,2011,3,21,United Kingdom
547200,47504H,16036,2011-03-21 13:01:00,1,1.95,1.95,2011,3,21,United Kingdom
547200,15036,16036,2011-03-21 13:01:00,24,0.75,18.0,2011,3,21,United Kingdom
547200,22969,16036,2011-03-21 13:01:00,36,1.45,52.199999999999996,2011,3,21,United Kingdom
547200,37340,16036,2011-03-21 13:01:00,6,0.39,2.34,2011,3,21,United Kingdom
547200,84969,16036,2011-03-21 13:01:00,2,4.25,8.5,2011,3,21,United Kingdom
547200,72741,16036,2011-03-21 13:01:00,18,1.45,26.099999999999998,2011,3,21,United Kingdom
547200,48111,16036,2011-03-21 13:01:00,1,7.95,7.95,2011,3,21,United Kingdom
547200,84313B,16036,2011-03-21 13:01:00,1,1.95,1.95,2011,3,21,United Kingdom
547201,21166,13113,2011-03-21 13:35:00,12,2.08,24.96,2011,3,21,United Kingdom
547201,22423,13113,2011-03-21 13:35:00,16,10.95,175.2,2011,3,21,United Kingdom
547201,22176,13113,2011-03-21 13:35:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547201,20685,13113,2011-03-21 13:35:00,10,6.75,67.5,2011,3,21,United Kingdom
547201,22457,13113,2011-03-21 13:35:00,48,2.55,122.39999999999999,2011,3,21,United Kingdom
547201,21430,13113,2011-03-21 13:35:00,24,3.39,81.36,2011,3,21,United Kingdom
547202,84659A,17841,2011-03-21 13:38:00,55,2.1,115.5,2011,3,21,United Kingdom
547202,84078A,17841,2011-03-21 13:38:00,1,39.95,39.95,2011,3,21,United Kingdom
547202,21498,17841,2011-03-21 13:38:00,25,0.42,10.5,2011,3,21,United Kingdom
547202,22041,17841,2011-03-21 13:38:00,1,2.55,2.55,2011,3,21,United Kingdom
547202,21672,17841,2011-03-21 13:38:00,1,1.25,1.25,2011,3,21,United Kingdom
547202,21671,17841,2011-03-21 13:38:00,6,1.25,7.5,2011,3,21,United Kingdom
547202,21668,17841,2011-03-21 13:38:00,6,1.25,7.5,2011,3,21,United Kingdom
547202,22087,17841,2011-03-21 13:38:00,4,2.95,11.8,2011,3,21,United Kingdom
547202,21041,17841,2011-03-21 13:38:00,1,2.95,2.95,2011,3,21,United Kingdom
547202,22961,17841,2011-03-21 13:38:00,1,1.45,1.45,2011,3,21,United Kingdom
547202,47480,17841,2011-03-21 13:38:00,2,1.65,3.3,2011,3,21,United Kingdom
547202,20723,17841,2011-03-21 13:38:00,2,0.85,1.7,2011,3,21,United Kingdom
547202,22475,17841,2011-03-21 13:38:00,1,4.95,4.95,2011,3,21,United Kingdom
547202,22173,17841,2011-03-21 13:38:00,2,2.95,5.9,2011,3,21,United Kingdom
547202,22357,17841,2011-03-21 13:38:00,1,4.25,4.25,2011,3,21,United Kingdom
547202,21935,17841,2011-03-21 13:38:00,1,1.65,1.65,2011,3,21,United Kingdom
547202,21363,17841,2011-03-21 13:38:00,1,4.95,4.95,2011,3,21,United Kingdom
547202,72800E,17841,2011-03-21 13:38:00,1,2.55,2.55,2011,3,21,United Kingdom
547202,22659,17841,2011-03-21 13:38:00,1,1.95,1.95,2011,3,21,United Kingdom
547202,22726,17841,2011-03-21 13:38:00,1,3.75,3.75,2011,3,21,United Kingdom
547202,21382,17841,2011-03-21 13:38:00,1,2.95,2.95,2011,3,21,United Kingdom
547202,23182,17841,2011-03-21 13:38:00,2,0.83,1.66,2011,3,21,United Kingdom
547202,21380,17841,2011-03-21 13:38:00,1,2.95,2.95,2011,3,21,United Kingdom
547202,22652,17841,2011-03-21 13:38:00,1,1.65,1.65,2011,3,21,United Kingdom
547202,84989A,17841,2011-03-21 13:38:00,1,0.55,0.55,2011,3,21,United Kingdom
547202,22754,17841,2011-03-21 13:38:00,1,0.85,0.85,2011,3,21,United Kingdom
547202,22907,17841,2011-03-21 13:38:00,1,0.85,0.85,2011,3,21,United Kingdom
547202,22994,17841,2011-03-21 13:38:00,1,0.42,0.42,2011,3,21,United Kingdom
547202,22998,17841,2011-03-21 13:38:00,1,0.42,0.42,2011,3,21,United Kingdom
547203,22456,17146,2011-03-21 13:51:00,3,4.95,14.850000000000001,2011,3,21,United Kingdom
547203,22457,17146,2011-03-21 13:51:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547203,85150,17146,2011-03-21 13:51:00,6,2.55,15.299999999999999,2011,3,21,United Kingdom
547203,21668,17146,2011-03-21 13:51:00,12,1.25,15.0,2011,3,21,United Kingdom
547203,21671,17146,2011-03-21 13:51:00,12,1.25,15.0,2011,3,21,United Kingdom
547203,48138,17146,2011-03-21 13:51:00,2,7.95,15.9,2011,3,21,United Kingdom
547203,48173C,17146,2011-03-21 13:51:00,2,7.95,15.9,2011,3,21,United Kingdom
547203,22171,17146,2011-03-21 13:51:00,2,8.5,17.0,2011,3,21,United Kingdom
547203,21669,17146,2011-03-21 13:51:00,12,1.25,15.0,2011,3,21,United Kingdom
547203,84406B,17146,2011-03-21 13:51:00,4,4.15,16.6,2011,3,21,United Kingdom
547203,82580,17146,2011-03-21 13:51:00,12,0.55,6.6000000000000005,2011,3,21,United Kingdom
547203,21670,17146,2011-03-21 13:51:00,12,1.25,15.0,2011,3,21,United Kingdom
547203,82494L,17146,2011-03-21 13:51:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547203,22768,17146,2011-03-21 13:51:00,2,9.95,19.9,2011,3,21,United Kingdom
547203,21418,17146,2011-03-21 13:51:00,6,2.55,15.299999999999999,2011,3,21,United Kingdom
547203,84849B,17146,2011-03-21 13:51:00,12,1.69,20.28,2011,3,21,United Kingdom
547203,21417,17146,2011-03-21 13:51:00,6,2.1,12.600000000000001,2011,3,21,United Kingdom
547204,22348,13491,2011-03-21 13:58:00,12,0.85,10.2,2011,3,21,United Kingdom
547204,47559B,13491,2011-03-21 13:58:00,10,1.25,12.5,2011,3,21,United Kingdom
547204,22178,13491,2011-03-21 13:58:00,12,1.25,15.0,2011,3,21,United Kingdom
547204,82580,13491,2011-03-21 13:58:00,12,0.55,6.6000000000000005,2011,3,21,United Kingdom
547204,21175,13491,2011-03-21 13:58:00,12,2.55,30.599999999999998,2011,3,21,United Kingdom
547204,21527,13491,2011-03-21 13:58:00,2,7.95,15.9,2011,3,21,United Kingdom
547205,22960,16558,2011-03-21 14:00:00,6,4.25,25.5,2011,3,21,United Kingdom
547205,22423,16558,2011-03-21 14:00:00,3,12.75,38.25,2011,3,21,United Kingdom
547205,21232,16558,2011-03-21 14:00:00,12,1.25,15.0,2011,3,21,United Kingdom
547205,85099B,16558,2011-03-21 14:00:00,10,1.95,19.5,2011,3,21,United Kingdom
547205,22241,16558,2011-03-21 14:00:00,12,1.25,15.0,2011,3,21,United Kingdom
547205,47566,16558,2011-03-21 14:00:00,4,4.95,19.8,2011,3,21,United Kingdom
547205,79164,16558,2011-03-21 14:00:00,12,1.65,19.799999999999997,2011,3,21,United Kingdom
547205,22501,16558,2011-03-21 14:00:00,2,9.95,19.9,2011,3,21,United Kingdom
547205,22502,16558,2011-03-21 14:00:00,4,5.95,23.8,2011,3,21,United Kingdom
547205,48173C,16558,2011-03-21 14:00:00,2,7.95,15.9,2011,3,21,United Kingdom
547205,22366,16558,2011-03-21 14:00:00,2,7.95,15.9,2011,3,21,United Kingdom
547205,22691,16558,2011-03-21 14:00:00,2,7.95,15.9,2011,3,21,United Kingdom
547205,22175,16558,2011-03-21 14:00:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547205,22176,16558,2011-03-21 14:00:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547205,23007,16558,2011-03-21 14:00:00,1,16.95,16.95,2011,3,21,United Kingdom
547205,23008,16558,2011-03-21 14:00:00,1,16.95,16.95,2011,3,21,United Kingdom
547206,21126,16791,2011-03-21 14:18:00,3,1.25,3.75,2011,3,21,United Kingdom
547206,22993,16791,2011-03-21 14:18:00,2,1.25,2.5,2011,3,21,United Kingdom
547206,22863,16791,2011-03-21 14:18:00,1,2.95,2.95,2011,3,21,United Kingdom
547206,21535,16791,2011-03-21 14:18:00,1,2.55,2.55,2011,3,21,United Kingdom
547206,22285,16791,2011-03-21 14:18:00,2,1.65,3.3,2011,3,21,United Kingdom
547206,22292,16791,2011-03-21 14:18:00,2,1.45,2.9,2011,3,21,United Kingdom
547206,22284,16791,2011-03-21 14:18:00,2,1.65,3.3,2011,3,21,United Kingdom
547206,22892,16791,2011-03-21 14:18:00,2,1.25,2.5,2011,3,21,United Kingdom
547206,22966,16791,2011-03-21 14:18:00,2,1.25,2.5,2011,3,21,United Kingdom
547206,22241,16791,2011-03-21 14:18:00,2,1.25,2.5,2011,3,21,United Kingdom
547206,22914,16791,2011-03-21 14:18:00,1,4.95,4.95,2011,3,21,United Kingdom
547206,22860,16791,2011-03-21 14:18:00,1,1.65,1.65,2011,3,21,United Kingdom
547206,22858,16791,2011-03-21 14:18:00,1,1.65,1.65,2011,3,21,United Kingdom
547206,22859,16791,2011-03-21 14:18:00,1,1.65,1.65,2011,3,21,United Kingdom
547206,84991,16791,2011-03-21 14:18:00,2,0.55,1.1,2011,3,21,United Kingdom
547206,21977,16791,2011-03-21 14:18:00,4,0.55,2.2,2011,3,21,United Kingdom
547206,21754,16791,2011-03-21 14:18:00,1,5.95,5.95,2011,3,21,United Kingdom
547206,22698,16791,2011-03-21 14:18:00,3,2.95,8.850000000000001,2011,3,21,United Kingdom
547206,22697,16791,2011-03-21 14:18:00,1,2.95,2.95,2011,3,21,United Kingdom
547206,22699,16791,2011-03-21 14:18:00,3,2.95,8.850000000000001,2011,3,21,United Kingdom
547206,82486,16791,2011-03-21 14:18:00,1,8.95,8.95,2011,3,21,United Kingdom
547206,22423,16791,2011-03-21 14:18:00,2,12.75,25.5,2011,3,21,United Kingdom
547206,85096,16791,2011-03-21 14:18:00,1,3.75,3.75,2011,3,21,United Kingdom
547206,84581,16791,2011-03-21 14:18:00,1,3.75,3.75,2011,3,21,United Kingdom
547206,22907,16791,2011-03-21 14:18:00,8,0.85,6.8,2011,3,21,United Kingdom
547206,22908,16791,2011-03-21 14:18:00,6,0.85,5.1,2011,3,21,United Kingdom
547206,22851,16791,2011-03-21 14:18:00,6,0.85,5.1,2011,3,21,United Kingdom
547206,21078,16791,2011-03-21 14:18:00,4,0.85,3.4,2011,3,21,United Kingdom
547206,21080,16791,2011-03-21 14:18:00,6,0.85,5.1,2011,3,21,United Kingdom
547206,22692,16791,2011-03-21 14:18:00,1,7.95,7.95,2011,3,21,United Kingdom
547206,48173C,16791,2011-03-21 14:18:00,1,7.95,7.95,2011,3,21,United Kingdom
547207,75049L,17763,2011-03-21 14:25:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,21981,13081,2011-03-21 14:44:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547209,21980,13081,2011-03-21 14:44:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547209,21976,13081,2011-03-21 14:44:00,24,0.55,13.200000000000001,2011,3,21,United Kingdom
547209,21121,13081,2011-03-21 14:44:00,24,1.25,30.0,2011,3,21,United Kingdom
547209,47566,13081,2011-03-21 14:44:00,24,4.95,118.80000000000001,2011,3,21,United Kingdom
547209,21187,13081,2011-03-21 14:44:00,12,1.65,19.799999999999997,2011,3,21,United Kingdom
547209,20723,13081,2011-03-21 14:44:00,10,0.85,8.5,2011,3,21,United Kingdom
547209,21989,13081,2011-03-21 14:44:00,24,0.85,20.4,2011,3,21,United Kingdom
547209,22027,13081,2011-03-21 14:44:00,12,0.42,5.04,2011,3,21,United Kingdom
547209,21731,13081,2011-03-21 14:44:00,12,1.65,19.799999999999997,2011,3,21,United Kingdom
547209,21086,13081,2011-03-21 14:44:00,12,0.65,7.800000000000001,2011,3,21,United Kingdom
547209,21987,13081,2011-03-21 14:44:00,12,0.65,7.800000000000001,2011,3,21,United Kingdom
547209,22089,13081,2011-03-21 14:44:00,12,2.95,35.400000000000006,2011,3,21,United Kingdom
547209,22088,13081,2011-03-21 14:44:00,12,2.95,35.400000000000006,2011,3,21,United Kingdom
547209,20971,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,21974,13081,2011-03-21 14:44:00,12,1.45,17.4,2011,3,21,United Kingdom
547209,84380,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,22558,13081,2011-03-21 14:44:00,12,1.49,17.88,2011,3,21,United Kingdom
547209,21059,13081,2011-03-21 14:44:00,12,0.85,10.2,2011,3,21,United Kingdom
547209,22437,13081,2011-03-21 14:44:00,20,0.85,17.0,2011,3,21,United Kingdom
547209,21866,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,22055,13081,2011-03-21 14:44:00,8,1.65,13.2,2011,3,21,United Kingdom
547209,22423,13081,2011-03-21 14:44:00,16,10.95,175.2,2011,3,21,United Kingdom
547209,22434,13081,2011-03-21 14:44:00,16,1.95,31.2,2011,3,21,United Kingdom
547209,22554,13081,2011-03-21 14:44:00,12,1.65,19.799999999999997,2011,3,21,United Kingdom
547209,22352,13081,2011-03-21 14:44:00,12,2.55,30.599999999999998,2011,3,21,United Kingdom
547209,22084,13081,2011-03-21 14:44:00,12,2.95,35.400000000000006,2011,3,21,United Kingdom
547209,22993,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,22502,13081,2011-03-21 14:44:00,8,5.95,47.6,2011,3,21,United Kingdom
547209,22273,13081,2011-03-21 14:44:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547209,21558,13081,2011-03-21 14:44:00,6,2.55,15.299999999999999,2011,3,21,United Kingdom
547209,22271,13081,2011-03-21 14:44:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547209,22241,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,22501,13081,2011-03-21 14:44:00,6,9.95,59.699999999999996,2011,3,21,United Kingdom
547209,22200,13081,2011-03-21 14:44:00,4,4.25,17.0,2011,3,21,United Kingdom
547209,22207,13081,2011-03-21 14:44:00,4,4.25,17.0,2011,3,21,United Kingdom
547209,22199,13081,2011-03-21 14:44:00,4,4.25,17.0,2011,3,21,United Kingdom
547209,22222,13081,2011-03-21 14:44:00,3,4.95,14.850000000000001,2011,3,21,United Kingdom
547209,22204,13081,2011-03-21 14:44:00,4,3.75,15.0,2011,3,21,United Kingdom
547209,22221,13081,2011-03-21 14:44:00,4,9.95,39.8,2011,3,21,United Kingdom
547209,22295,13081,2011-03-21 14:44:00,12,1.65,19.799999999999997,2011,3,21,United Kingdom
547209,22294,13081,2011-03-21 14:44:00,24,1.25,30.0,2011,3,21,United Kingdom
547209,22220,13081,2011-03-21 14:44:00,2,9.95,19.9,2011,3,21,United Kingdom
547209,22178,13081,2011-03-21 14:44:00,12,1.25,15.0,2011,3,21,United Kingdom
547209,22197,13081,2011-03-21 14:44:00,24,0.85,20.4,2011,3,21,United Kingdom
547209,22957,13081,2011-03-21 14:44:00,12,2.95,35.400000000000006,2011,3,21,United Kingdom
547209,84212,13081,2011-03-21 14:44:00,96,0.65,62.400000000000006,2011,3,21,United Kingdom
547209,21985,13081,2011-03-21 14:44:00,48,0.29,13.919999999999998,2011,3,21,United Kingdom
547209,21967,13081,2011-03-21 14:44:00,48,0.29,13.919999999999998,2011,3,21,United Kingdom
547209,20725,13081,2011-03-21 14:44:00,30,1.65,49.5,2011,3,21,United Kingdom
547209,20728,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,20726,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,20727,13081,2011-03-21 14:44:00,30,1.65,49.5,2011,3,21,United Kingdom
547209,22382,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,22383,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,22629,13081,2011-03-21 14:44:00,12,1.95,23.4,2011,3,21,United Kingdom
547209,22659,13081,2011-03-21 14:44:00,12,1.95,23.4,2011,3,21,United Kingdom
547209,22384,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,22630,13081,2011-03-21 14:44:00,12,1.95,23.4,2011,3,21,United Kingdom
547209,22662,13081,2011-03-21 14:44:00,20,1.65,33.0,2011,3,21,United Kingdom
547209,22431,13081,2011-03-21 14:44:00,48,1.65,79.19999999999999,2011,3,21,United Kingdom
547209,22433,13081,2011-03-21 14:44:00,36,1.95,70.2,2011,3,21,United Kingdom
547209,22432,13081,2011-03-21 14:44:00,24,1.95,46.8,2011,3,21,United Kingdom
547209,22435,13081,2011-03-21 14:44:00,36,1.25,45.0,2011,3,21,United Kingdom
547209,85123A,13081,2011-03-21 14:44:00,32,2.55,81.6,2011,3,21,United Kingdom
547209,21733,13081,2011-03-21 14:44:00,32,2.55,81.6,2011,3,21,United Kingdom
547209,22804,13081,2011-03-21 14:44:00,32,2.55,81.6,2011,3,21,United Kingdom
547209,22227,13081,2011-03-21 14:44:00,24,0.65,15.600000000000001,2011,3,21,United Kingdom
547209,16161P,13081,2011-03-21 14:44:00,25,0.42,10.5,2011,3,21,United Kingdom
547209,21213,13081,2011-03-21 14:44:00,24,0.55,13.200000000000001,2011,3,21,United Kingdom
547209,40016,13081,2011-03-21 14:44:00,24,0.42,10.08,2011,3,21,United Kingdom
547209,21977,13081,2011-03-21 14:44:00,24,0.55,13.200000000000001,2011,3,21,United Kingdom
547209,84692,13081,2011-03-21 14:44:00,25,0.42,10.5,2011,3,21,United Kingdom
547209,21212,13081,2011-03-21 14:44:00,24,0.55,13.200000000000001,2011,3,21,United Kingdom
547209,21080,13081,2011-03-21 14:44:00,24,0.85,20.4,2011,3,21,United Kingdom
547209,84006,13081,2011-03-21 14:44:00,24,0.85,20.4,2011,3,21,United Kingdom
547209,21506,13081,2011-03-21 14:44:00,24,0.42,10.08,2011,3,21,United Kingdom
547209,21094,13081,2011-03-21 14:44:00,36,0.85,30.599999999999998,2011,3,21,United Kingdom
547209,22029,13081,2011-03-21 14:44:00,24,0.42,10.08,2011,3,21,United Kingdom
547209,22616,13081,2011-03-21 14:44:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547209,21984,13081,2011-03-21 14:44:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547209,21982,13081,2011-03-21 14:44:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547220,79321,13410,2011-03-21 15:02:00,4,5.75,23.0,2011,3,21,United Kingdom
547220,21889,13410,2011-03-21 15:02:00,12,1.25,15.0,2011,3,21,United Kingdom
547220,21790,13410,2011-03-21 15:02:00,12,0.85,10.2,2011,3,21,United Kingdom
547220,22148,13410,2011-03-21 15:02:00,24,1.95,46.8,2011,3,21,United Kingdom
547220,22860,13410,2011-03-21 15:02:00,36,1.65,59.4,2011,3,21,United Kingdom
547221,21982,13262,2011-03-21 15:06:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547221,21986,13262,2011-03-21 15:06:00,24,0.29,6.959999999999999,2011,3,21,United Kingdom
547221,22560,13262,2011-03-21 15:06:00,24,1.25,30.0,2011,3,21,United Kingdom
547221,22899,13262,2011-03-21 15:06:00,6,2.1,12.600000000000001,2011,3,21,United Kingdom
547221,22654,13262,2011-03-21 15:06:00,3,5.95,17.85,2011,3,21,United Kingdom
547221,22652,13262,2011-03-21 15:06:00,10,1.65,16.5,2011,3,21,United Kingdom
547221,22962,13262,2011-03-21 15:06:00,12,0.85,10.2,2011,3,21,United Kingdom
547221,22328,13262,2011-03-21 15:06:00,6,2.95,17.700000000000003,2011,3,21,United Kingdom
547221,22169,13262,2011-03-21 15:06:00,6,8.5,51.0,2011,3,21,United Kingdom
547221,22171,13262,2011-03-21 15:06:00,2,8.5,17.0,2011,3,21,United Kingdom
547221,84879,13262,2011-03-21 15:06:00,8,1.69,13.52,2011,3,21,United Kingdom
547222,21843,18008,2011-03-21 15:07:00,2,10.95,21.9,2011,3,21,United Kingdom
547222,22210,18008,2011-03-21 15:07:00,2,1.65,3.3,2011,3,21,United Kingdom
547222,22236,18008,2011-03-21 15:07:00,2,12.75,25.5,2011,3,21,United Kingdom
547222,22220,18008,2011-03-21 15:07:00,2,9.95,19.9,2011,3,21,United Kingdom
547222,22215,18008,2011-03-21 15:07:00,2,8.5,17.0,2011,3,21,United Kingdom
547222,22890,18008,2011-03-21 15:07:00,2,9.95,19.9,2011,3,21,United Kingdom
547222,22060,18008,2011-03-21 15:07:00,2,3.95,7.9,2011,3,21,United Kingdom
547222,22061,18008,2011-03-21 15:07:00,2,9.95,19.9,2011,3,21,United Kingdom
547222,72760B,18008,2011-03-21 15:07:00,2,9.95,19.9,2011,3,21,United Kingdom
547222,37449,18008,2011-03-21 15:07:00,2,9.95,19.9,2011,3,21,United Kingdom
547223,23233,12867,2011-03-21 15:10:00,25,0.42,10.5,2011,3,21,United Kingdom
547223,21250,12867,2011-03-21 15:10:00,1,2.95,2.95,2011,3,21,United Kingdom
547223,21211,12867,2011-03-21 15:10:00,1,1.45,1.45,2011,3,21,United Kingdom
547223,21207,12867,2011-03-21 15:10:00,1,1.65,1.65,2011,3,21,United Kingdom
547223,22934,12867,2011-03-21 15:10:00,2,2.95,5.9,2011,3,21,United Kingdom
547223,21679,12867,2011-03-21 15:10:00,6,0.85,5.1,2011,3,21,United Kingdom
547223,22251,12867,2011-03-21 15:10:00,10,1.25,12.5,2011,3,21,United Kingdom
547223,20676,12867,2011-03-21 15:10:00,5,1.25,6.25,2011,3,21,United Kingdom
547223,20675,12867,2011-03-21 15:10:00,5,1.25,6.25,2011,3,21,United Kingdom
547223,20674,12867,2011-03-21 15:10:00,5,1.25,6.25,2011,3,21,United Kingdom
547223,20974,12867,2011-03-21 15:10:00,1,0.65,0.65,2011,3,21,United Kingdom
547223,20975,12867,2011-03-21 15:10:00,3,0.65,1.9500000000000002,2011,3,21,United Kingdom
547223,20974,12867,2011-03-21 15:10:00,4,0.65,2.6,2011,3,21,United Kingdom
547223,20973,12867,2011-03-21 15:10:00,5,0.65,3.25,2011,3,21,United Kingdom
547223,22244,12867,2011-03-21 15:10:00,12,1.95,23.4,2011,3,21,United Kingdom
547223,21870,12867,2011-03-21 15:10:00,6,1.25,7.5,2011,3,21,United Kingdom
547223,10002,12867,2011-03-21 15:10:00,5,0.85,4.25,2011,3,21,United Kingdom
547223,22974,12867,2011-03-21 15:10:00,6,1.65,9.899999999999999,2011,3,21,United Kingdom
547223,21871,12867,2011-03-21 15:10:00,6,1.25,7.5,2011,3,21,United Kingdom
547223,22972,12867,2011-03-21 15:10:00,6,1.65,9.899999999999999,2011,3,21,United Kingdom
547223,85199S,12867,2011-03-21 15:10:00,5,0.42,2.1,2011,3,21,United Kingdom
547223,22250,12867,2011-03-21 15:10:00,6,0.85,5.1,2011,3,21,United Kingdom
547223,20724,12867,2011-03-21 15:10:00,6,0.85,5.1,2011,3,21,United Kingdom
547223,22661,12867,2011-03-21 15:10:00,3,0.85,2.55,2011,3,21,United Kingdom
547223,20719,12867,2011-03-21 15:10:00,3,0.85,2.55,2011,3,21,United Kingdom
547223,22355,12867,2011-03-21 15:10:00,6,0.85,5.1,2011,3,21,United Kingdom
547223,21383,12867,2011-03-21 15:10:00,13,0.65,8.450000000000001,2011,3,21,United Kingdom
547223,17003,12867,2011-03-21 15:10:00,10,0.29,2.9,2011,3,21,United Kingdom
547223,22248,12867,2011-03-21 15:10:00,5,0.85,4.25,2011,3,21,United Kingdom
547223,22418,12867,2011-03-21 15:10:00,12,0.85,10.2,2011,3,21,United Kingdom
547223,21703,12867,2011-03-21 15:10:00,6,0.42,2.52,2011,3,21,United Kingdom
547223,84375,12867,2011-03-21 15:10:00,5,2.1,10.5,2011,3,21,United Kingdom
547223,84879,12867,2011-03-21 15:10:00,6,1.69,10.14,2011,3,21,United Kingdom
547223,21224,12867,2011-03-21 15:10:00,2,1.25,2.5,2011,3,21,United Kingdom
547223,84378,12867,2011-03-21 15:10:00,5,1.25,6.25,2011,3,21,United Kingdom
547223,84380,12867,2011-03-21 15:10:00,5,1.25,6.25,2011,3,21,United Kingdom
547223,79190D,12867,2011-03-21 15:10:00,5,0.42,2.1,2011,3,21,United Kingdom
547223,79190B,12867,2011-03-21 15:10:00,5,0.42,2.1,2011,3,21,United Kingdom
547223,21504,12867,2011-03-21 15:10:00,12,0.42,5.04,2011,3,21,United Kingdom
547223,22718,12867,2011-03-21 15:10:00,12,0.42,5.04,2011,3,21,United Kingdom
547223,22714,12867,2011-03-21 15:10:00,12,0.42,5.04,2011,3,21,United Kingdom
